,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred,AH_pred,Time
6206,3.8,1414.25,18.72917902853018,1260.5,717.0,531.75,114.0,1643.5,1479.25,9.75,80.47500038147,0.9724351928349421,79.5165,0.9920612,2004-11-24 08:00:00
6207,4.2,1423.25,20.97283131106031,1323.25,803.0,496.0,115.0,1727.0,1567.75,10.250000238419,80.25,1.0020014404185529,78.65907,1.0318111,2004-11-24 09:00:00
6208,3.6,1352.25,17.72050707929952,1231.25,726.0,538.25,110.0,1605.0,1530.0,11.074999809265,77.224998474121,1.0175147294498477,77.8958,1.0427231,2004-11-24 10:00:00
6209,3.3,1302.75,15.13219565446863,1152.75,558.0,574.5,116.0,1519.75,1582.0,13.349999904633,68.849998474121,1.0505215786636668,69.99475,1.0670439,2004-11-24 11:00:00
6210,2.0,1102.75,8.775650731240786,930.5,427.0,711.25,162.0,1293.25,1235.25,15.14999961853,58.324999809265,0.9978316094582882,54.629616,0.965813,2004-11-24 12:00:00
6211,2.0,1137.75,9.724590097455225,967.25,317.0,694.75,104.0,1332.0,1195.25,15.575000286102,56.199999809265,0.9876053496401851,57.84845,1.0296392,2004-11-24 13:00:00
6212,2.9,1278.0,14.399230713541861,1129.5,436.0,580.0,129.0,1506.25,1470.75,15.425000190735,59.60000038147,1.037498417258509,61.634026,1.04967,2004-11-24 14:00:00
6213,2.7,1291.5,14.744076064613948,1140.5,490.0,555.75,146.0,1497.5,1582.0,14.575000047684,63.699999809265,1.0508306347899188,61.626007,1.0204515,2004-11-24 15:00:00
6214,3.4,1373.5,17.414946178036452,1222.25,602.0,516.25,160.0,1582.0,1671.0,13.724999904633,66.75,1.043177587864794,64.17764,0.99835336,2004-11-24 16:00:00
6215,4.5,1463.5,22.27100469663308,1358.25,732.0,476.5,169.0,1719.25,1710.75,12.275000095367,72.549999237061,1.033133610598957,67.00027,0.93118757,2004-11-24 17:00:00
6216,6.1,1562.25,30.262227937905518,1557.0,865.0,427.0,167.0,1916.0,1851.5,10.849999904633,77.175001144409,1.0020794047636545,71.37985,0.8898281,2004-11-24 18:00:00
6217,6.8,1592.0,33.310773530623656,1626.75,936.0,401.25,166.0,1957.25,1901.75,10.200000047684,80.375001907349,1.00028600799825,72.74471,0.89523184,2004-11-24 19:00:00
6218,8.4,1669.25,36.009283819507864,1686.25,1074.0,384.25,181.0,2065.75,1961.0,10.075000047684,79.349998474121,0.9794847337951462,76.958595,0.9477874,2004-11-24 20:00:00
6219,5.3,1428.75,23.882142649010465,1400.5,812.0,474.5,144.0,1698.0,1689.25,9.9749999046326,76.075002670288,0.9329288040971828,74.281746,0.88066906,2004-11-24 21:00:00
6220,4.5,1353.5,19.026751762922597,1269.0,773.0,506.25,141.0,1529.5,1580.25,8.5750000476837,82.25,0.9198377927332496,73.71166,0.8258114,2004-11-24 22:00:00
6221,4.1,1311.25,16.752370054666,1202.5,761.0,542.0,123.0,1447.5,1428.25,7.6750000715256,84.299997329712,0.8880914491947217,80.12103,0.81692475,2004-11-24 23:00:00
6222,4.0,1311.25,17.50807157143983,1225.0,781.0,537.5,121.0,1463.5,1433.5,7.1499998569489,84.125,0.855743297030752,80.510864,0.81445736,2004-11-25 00:00:00
6223,4.0,1292.0,17.372686467446645,1221.0,743.0,546.75,114.0,1437.25,1388.75,6.6500000953674,83.249998092651,0.8189591532668828,80.08438,0.791247,2004-11-25 01:00:00
6224,3.0,1091.0,11.298841672134818,1025.0,533.0,666.0,93.0,1262.25,1130.25,5.9750000238419,82.97500038147,0.7800330734788045,82.50981,0.75745684,2004-11-25 02:00:00
6225,2.1,1009.0,8.712610043859888,928.0,533.0,753.75,93.0,1165.75,982.75,5.0999999046326,83.950000762939,0.7438598439052329,82.21845,0.724086,2004-11-25 03:00:00
6226,2.2,1050.0,9.4231828476455,955.75,456.0,724.75,89.0,1162.25,1025.0,4.2749999761581,85.374998092651,0.7151967722206728,80.25013,0.67460936,2004-11-25 04:00:00
6227,2.2,1053.25,9.397164889581603,954.75,486.0,710.25,94.0,1153.5,1049.75,4.0,85.650001525879,0.7041493086743985,78.56307,0.65622604,2004-11-25 05:00:00
6228,2.0,1015.75,9.132251648807033,944.5,498.0,724.0,93.0,1147.0,1037.75,4.0,84.449998855591,0.6942837974585532,79.37241,0.6634953,2004-11-25 06:00:00
6229,2.2,1056.75,10.707879077577324,1003.75,585.0,701.75,100.0,1204.25,1079.5,3.9750000238419,83.10000038147,0.6820182851840322,80.83896,0.6727702,2004-11-25 07:00:00
6230,4.0,1309.0,21.331123414716235,1333.0,911.0,536.75,127.0,1555.0,1411.0,4.4499999284744,81.27499961853,0.689024243820387,79.58226,0.7775986,2004-11-25 08:00:00
6231,4.8,1314.75,22.88499399981727,1374.5,845.0,526.0,137.0,1575.75,1548.5,6.7250001430511,72.625001907349,0.7180398458668249,69.519585,0.72486645,2004-11-25 09:00:00
6232,4.6,1315.25,20.11991542874835,1299.75,807.0,546.5,190.0,1530.75,1659.0,10.0,63.424998283386,0.7790731477688619,60.419506,0.7451791,2004-11-25 10:00:00
6233,2.8,1110.5,11.767009701937964,1041.5,603.0,681.5,171.0,1256.5,1434.0,13.600000143051,48.675000190735,0.7546530419363102,41.221348,0.68923444,2004-11-25 11:00:00
6234,2.1,1086.5,10.611844460473737,1000.25,391.0,705.75,127.0,1251.25,1309.75,14.599999904633,46.52499961853,0.7687202839421915,45.240532,0.7703795,2004-11-25 12:00:00
6235,2.0,1104.3333333333,11.392767539675605,1028.3333333333,279.0,696.0,109.0,1262.6666666667,1227.3333333333,15.433333396912,42.966667175293,0.7483436265859463,41.715775,0.7250838,2004-11-25 13:00:00
6236,2.5,1142.25,12.838714944132592,1078.25,358.0,669.5,126.0,1255.75,1260.75,16.425000190735,38.199999809265,0.7081040235400908,33.091366,0.6228806,2004-11-25 14:00:00
6237,2.5,1163.5,13.378099027683405,1096.25,403.0,662.25,136.0,1310.5,1261.25,16.775000095367,37.625000953674,0.7128827372812372,35.652027,0.7046893,2004-11-25 15:00:00
6238,2.8,1214.0,14.235873413022327,1124.25,465.0,658.5,156.0,1301.75,1344.75,16.77499961853,36.650000572205,0.6944093365765817,31.66518,0.63255936,2004-11-25 16:00:00
6239,4.0,1369.25,21.803557575318216,1345.75,707.0,558.25,187.0,1536.5,1607.5,15.350000143051,41.275000572205,0.7151113921962485,42.01485,0.7400714,2004-11-25 17:00:00
6240,4.5,1368.25,21.377245330264945,1334.25,660.0,528.5,173.0,1546.75,1653.0,13.824999809265,48.949999809265,0.7698923251417576,48.942074,0.7722215,2004-11-25 18:00:00
6241,3.1,1226.0,15.387978763390306,1160.75,402.0,606.0,137.0,1367.75,1441.75,13.300000190735,50.925000190735,0.7745377191306289,46.24526,0.71523106,2004-11-25 19:00:00
6242,2.6,1225.0,14.539883225021015,1134.0,350.0,614.0,122.0,1351.75,1420.75,11.549999952316,57.299999237061,0.7786196909188307,53.21184,0.74153775,2004-11-25 20:00:00
6243,2.6,1190.0,11.390415353631731,1028.25,355.0,654.25,129.0,1286.75,1329.25,10.674999952316,59.77499961853,0.767350058709161,58.635265,0.79196,2004-11-25 21:00:00
6244,2.0,1128.25,7.760400228527269,889.25,296.0,742.75,110.0,1159.75,1212.25,9.9750001430511,61.774998664856,0.7575639106774034,61.82812,0.73930454,2004-11-25 22:00:00
6245,1.8,1104.5,7.60529263256302,882.75,266.0,746.75,102.0,1179.75,1179.25,9.875,62.099999427795,0.7565748403895568,66.22673,0.79344004,2004-11-25 23:00:00
6246,2.5,1151.5,9.507952908441492,959.0,373.0,688.75,114.0,1231.5,1231.0,9.2749998569489,64.499999046326,0.7554405183371696,67.369125,0.7843919,2004-11-26 00:00:00
6247,2.3,1140.5,9.711401368340608,966.75,417.0,697.75,117.0,1245.0,1214.25,9.0999999046326,65.699998855591,0.7606746757199179,70.526085,0.7986686,2004-11-26 01:00:00
6248,2.1,1121.0,8.050252104073985,901.25,308.0,712.25,98.0,1215.25,1134.0,8.8500001430511,71.824998855591,0.8179855430356222,73.852684,0.83883953,2004-11-26 02:00:00
6249,1.5,1042.5,5.860115705535284,805.25,308.0,798.25,98.0,1154.5,992.0,9.0749998092651,72.924999237061,0.842935292881063,73.62673,0.8363852,2004-11-26 03:00:00
6250,1.5,1090.25,6.641075851641665,841.0,209.0,757.25,79.0,1202.25,988.75,8.7000000476837,77.625,0.8753209964845865,78.652245,0.8909162,2004-11-26 04:00:00
6251,1.2,982.0,4.770186875228047,751.75,196.0,844.0,77.0,1152.5,897.0,8.9750001430511,77.27499961853,0.887344784472145,78.693405,0.89666206,2004-11-26 05:00:00
6252,1.0,974.0,4.591495033754221,742.5,203.0,863.5,75.0,1154.5,884.5,9.0999999046326,77.25,0.8944006046107116,79.52193,0.92254096,2004-11-26 06:00:00
6253,1.7,1117.75,8.381735969623461,914.75,393.0,730.75,95.0,1289.25,1059.25,9.2749998569489,76.89999961853,0.9006725028046264,81.39564,0.99260837,2004-11-26 07:00:00
6254,4.3,1507.75,23.05627912378712,1379.0,864.0,495.5,137.0,1766.5,1566.75,9.9500000476837,74.97500038147,0.917934383390558,77.52321,0.95119315,2004-11-26 08:00:00
6255,5.8,1520.75,26.625889760851624,1469.75,960.0,456.25,149.0,1857.25,1726.5,10.575000047684,72.700000762939,0.927205862497941,76.13647,0.97875595,2004-11-26 09:00:00
6256,5.6,1562.25,26.131290837657744,1457.5,1056.0,458.0,197.0,1770.0,2020.75,12.425000190735,64.75,0.9310134225368232,64.52135,0.9049094,2004-11-26 10:00:00
6257,4.0,1392.0,16.412828604275592,1192.25,856.0,542.5,183.0,1508.0,1795.25,13.674999952316,59.925000190735,0.9335318467775853,59.41869,0.9091097,2004-11-26 11:00:00
6258,4.0,1438.5,18.94778792993442,1266.75,854.0,522.0,179.0,1586.25,1851.5,14.850000143051,56.97500038147,0.9564151552439901,58.68926,0.9632301,2004-11-26 12:00:00
6259,4.9,1538.5,22.74267255114603,1370.75,854.0,487.5,196.0,1712.25,1942.75,15.475000143051,56.199999809265,0.9814012643077471,57.83988,0.9819659,2004-11-26 13:00:00
6260,5.6,1608.0,27.15508831819855,1482.75,949.0,446.0,208.0,1844.75,2057.5,15.799999952316,56.25,1.002583482073583,54.860794,0.9771859,2004-11-26 14:00:00
6261,5.1,1588.75,24.114824652617166,1406.5,932.0,555.5,203.0,1756.5,1971.5,15.75,57.925000190735,1.0291958434337232,60.775177,1.0246161,2004-11-26 15:00:00
6262,6.2,1704.0,29.136830097329863,1530.5,1071.0,507.25,213.0,1903.5,2097.5,15.699999809265,58.900000572205,1.0432316641723247,62.09336,1.0033898,2004-11-26 16:00:00
6263,7.7,1821.5,35.97471240872092,1685.5,1134.0,387.0,233.0,2077.0,2243.75,15.450000047684,61.199998855591,1.0670314245446608,58.61443,0.9743984,2004-11-26 17:00:00
6264,10.1,1956.0,45.24362184824137,1876.75,1389.0,347.25,255.0,2338.0,2465.0,15.500000238419,62.77499961853,1.097947065838035,63.088295,1.0298398,2004-11-26 18:00:00
6265,6.4,1676.25,30.713161327984057,1567.5,866.0,443.5,170.0,1982.5,2095.5,15.575000047684,64.85000038147,1.1396122163050202,57.674908,1.0180403,2004-11-26 19:00:00
6266,7.7,1833.75,37.70882937137427,1722.75,947.0,399.5,167.0,2204.25,2190.25,15.050000190735,67.025001525879,1.1394478739503766,64.401825,1.0802991,2004-11-26 20:00:00
6267,8.1,1759.25,31.61263865087512,1588.25,1155.0,437.25,205.0,1971.25,2234.25,14.575000047684,67.674999237061,1.116404436744513,63.933773,0.96086895,2004-11-26 21:00:00
6268,4.7,1518.25,19.859833944162197,1292.5,798.0,514.75,170.0,1601.5,2048.25,13.75,67.77499961853,1.0608873370180754,62.491356,0.9789239,2004-11-26 22:00:00
6269,4.3,1502.0,18.555071186008306,1255.5,696.0,559.5,154.0,1568.25,2043.5,13.424999952316,68.999998092651,1.0578728947057179,66.52773,1.017467,2004-11-26 23:00:00
6270,4.1,1499.0,16.91072262970474,1207.25,654.0,748.0,143.0,1529.5,1880.5,12.950000047684,73.675001144409,1.0956994677817107,72.52449,1.0965397,2004-11-27 00:00:00
6271,4.2,1530.5,17.95973037295499,1238.25,685.0,619.0,140.0,1582.5,1774.0,12.700000286102,77.474998474121,1.1338639942568198,73.03245,1.1628578,2004-11-27 01:00:00
6272,3.8,1424.0,14.878242654505954,1144.75,574.0,641.25,122.0,1481.5,1614.75,12.424999952316,78.374998092651,1.1269216076493695,74.80611,1.1400536,2004-11-27 02:00:00
6273,2.7,1279.25,10.224662143952827,986.0,574.0,756.0,122.0,1361.5,1473.0,11.899999856949,79.675001144409,1.107462662528456,76.705925,1.066282,2004-11-27 03:00:00
6274,2.4,1250.25,9.05532769248143,941.5,319.0,754.5,103.0,1323.25,1379.5,11.875,80.700000762939,1.1198987755402579,75.05417,1.1037344,2004-11-27 04:00:00
6275,2.0,1188.5,7.299092625761445,869.75,263.0,820.75,97.0,1271.5,1250.5,13.200000047684,75.825000762939,1.1458914013568586,72.32423,1.119623,2004-11-27 05:00:00
6276,1.7,1197.0,7.563761174473438,881.0,320.0,820.25,99.0,1295.25,1173.0,12.299999952316,81.85000038147,1.1674480963423197,78.29076,1.0860261,2004-11-27 06:00:00
6277,2.1,1273.25,9.15795459328947,945.5,439.0,728.75,110.0,1348.75,1216.75,12.799999952316,80.77499961853,1.1897797536939803,78.59919,1.1233526,2004-11-27 07:00:00
6278,2.5,1297.75,11.081746852795824,1017.25,398.0,727.0,110.0,1417.75,1192.5,13.724999904633,76.349998474121,1.1932075991268052,73.382034,1.1541069,2004-11-27 08:00:00
6279,3.8,1452.5,16.338692140528853,1190.0,637.0,583.0,121.0,1644.0,1357.75,13.449999809265,78.824998855591,1.2104381223202945,78.71634,1.2510128,2004-11-27 09:00:00
6280,3.9,1491.5,17.763125201220774,1232.5,699.0,561.0,122.0,1671.75,1480.75,13.775000095367,77.824998855591,1.2201451779813877,76.75022,1.2345153,2004-11-27 10:00:00
6281,4.2,1481.25,16.73573832040316,1202.0,699.0,767.5,136.0,1638.75,1531.5,15.050000190735,73.174999237061,1.24399993150013,77.9188,1.2509431,2004-11-27 11:00:00
6282,4.0,1523.5,17.601408620175995,1227.75,707.0,853.0,170.0,1645.5,1675.0,15.800000429153,70.450000762939,1.255680163473449,72.28076,1.2639081,2004-11-27 12:00:00
6283,4.4,1561.75,19.405953728009944,1279.75,743.0,479.25,156.0,1711.25,1709.25,15.350000143051,73.300001144409,1.2699616024151799,69.422585,1.1746309,2004-11-27 13:00:00
6284,4.7,1567.0,20.11991542874835,1299.75,745.0,472.75,158.0,1752.75,1742.5,15.625,71.449998855591,1.2595547068676263,69.11596,1.2089361,2004-11-27 14:00:00
6285,4.6,1567.75,19.414810317786973,1280.0,741.0,478.75,174.0,1703.0,1774.0,16.250000476837,68.699998855591,1.2595861321488884,64.28288,1.1411883,2004-11-27 15:00:00
6286,4.8,1621.75,20.544486347220282,1311.5,765.0,477.0,187.0,1726.5,1803.75,16.449999809265,68.200000762939,1.2661873412391034,62.173325,1.0973814,2004-11-27 16:00:00
6287,4.5,1515.0,18.68558708344802,1259.25,632.0,507.75,147.0,1695.0,1554.75,15.625000238419,70.224998474121,1.2379598336265887,68.26378,1.1962861,2004-11-27 17:00:00
6288,5.6,1603.0,24.51454576201699,1416.75,808.0,458.75,136.0,1871.0,1620.75,14.200000286102,75.75,1.2202012530136699,76.05031,1.2629498,2004-11-27 18:00:00
6289,4.9,1514.0,21.349567084552493,1333.5,703.0,489.0,134.0,1754.75,1613.75,14.0,74.60000038147,1.1864776085401645,72.189606,1.1679782,2004-11-27 19:00:00
6290,5.3,1567.0,23.53492475843005,1391.5,764.0,469.75,126.0,1820.75,1637.0,13.275000333786,75.77499961853,1.1506481378534845,75.50701,1.1840718,2004-11-27 20:00:00
6291,4.6,1379.75,15.452209964915284,1162.75,667.0,573.0,130.0,1546.75,1484.5,13.724999904633,72.47500038147,1.1326486303886427,75.60143,1.1577024,2004-11-27 21:00:00
6292,2.4,1213.75,9.850263360273429,972.0,355.0,662.75,98.0,1358.5,1280.25,12.775000095367,73.799999237061,1.085296984628713,71.54485,1.1072717,2004-11-27 22:00:00
6293,2.7,1225.0,10.103670544085142,981.5,359.0,655.5,89.0,1357.5,1236.0,11.225000143051,78.274997711182,1.04145013932389,77.86908,1.0890728,2004-11-27 23:00:00
6294,2.5,1249.5,10.292144855986233,988.5,327.0,664.5,88.0,1342.5,1204.25,10.575000047684,79.449998855591,1.013294414598031,78.89389,1.010502,2004-11-28 00:00:00
6295,2.3,1143.25,7.575617411398994,881.5,289.0,737.5,86.0,1259.75,1068.5,10.799999952316,77.474998474121,1.002704503747498,77.16423,1.0083747,2004-11-28 01:00:00
6296,2.3,1046.25,6.11219638745319,817.0,289.0,790.25,86.0,1213.5,957.25,10.5,78.60000038147,0.9975595730415757,78.55673,0.9852889,2004-11-28 02:00:00
6297,1.3,953.0,4.205894718223859,722.0,138.0,911.0,70.0,1148.0,827.5,10.325000047684,77.64999961853,0.9743028433469162,74.498535,0.94974506,2004-11-28 03:00:00
6298,1.0,912.66666666667,3.1125911650019615,659.0,86.0,1010.0,55.0,1121.3333333333,747.66666666667,10.266666412354,74.899998982747,0.9362209568990111,75.754265,0.9388416,2004-11-28 04:00:00
6299,0.9,857.75,1.6160243102724736,554.25,60.0,1207.0,45.0,1046.5,663.25,11.200000286102,68.950000762939,0.9158926481074091,68.99848,0.91021746,2004-11-28 05:00:00
6300,0.7,848.0,1.687268997808763,560.0,62.0,1206.25,44.0,1045.25,644.0,8.9000000953674,77.050001144409,0.8803926039452334,77.7158,0.8770137,2004-11-28 06:00:00
6301,0.8,871.25,1.5400756914672522,548.0,73.0,1197.0,50.0,1025.0,661.75,9.5000002384186,73.349998474121,0.8719048763022879,73.49698,0.85087204,2004-11-28 07:00:00
6302,1.0,908.75,2.5592350939608455,623.5,157.0,1055.75,74.0,1072.5,736.0,8.5500001907349,77.175001144409,0.8616552343673344,77.62989,0.85447025,2004-11-28 08:00:00
6303,1.1,906.25,2.7680827057444795,637.25,166.0,1024.0,81.0,1070.0,761.25,8.5999999046326,76.64999961853,0.8586295455531434,75.87873,0.8337728,2004-11-28 09:00:00
6304,0.8,858.5,1.856401197258284,573.25,98.0,1126.0,65.0,1039.0,695.5,9.6500000953674,72.049999237061,0.8649338647937035,74.01608,0.83428407,2004-11-28 10:00:00
6305,1.4,1027.5,5.181562928768256,772.5,153.0,877.25,76.0,1194.25,870.5,11.075000047684,68.150001525879,0.8979428010297065,73.89112,0.99784523,2004-11-28 11:00:00
6306,2.2,1088.75,6.512662727014059,835.25,307.0,777.5,110.0,1215.5,1003.5,11.774999856949,65.025001525879,0.896555573264945,67.46396,0.94210386,2004-11-28 12:00:00
6307,2.7,1184.0,9.3841674128223,954.25,416.0,701.0,124.0,1313.25,1133.25,12.125,64.77499961853,0.9135345775038982,68.99572,0.99671197,2004-11-28 13:00:00
6308,2.3,1136.25,8.153992895574259,905.5,346.0,728.5,120.0,1274.0,1140.25,12.625000238419,63.22500038147,0.9208614069782651,65.46476,0.9886318,2004-11-28 14:00:00
6309,1.9,1068.75,6.941043175885108,854.25,252.0,779.75,99.0,1241.5,998.75,13.449999809265,61.949999809265,0.9513053287098218,63.57284,1.0127934,2004-11-28 15:00:00
6310,2.7,1214.0,8.562103762401971,922.0,326.0,740.75,117.0,1273.25,1123.5,13.25,63.299999237061,0.9596773158431952,60.09826,0.9813299,2004-11-28 16:00:00
6311,3.2,1211.75,8.649763222680718,925.5,490.0,720.25,132.0,1282.75,1193.0,11.174999713898,70.925001144409,0.9405987205384788,69.80292,0.95995986,2004-11-28 17:00:00
6312,3.2,1217.5,10.090264949394179,981.0,452.0,676.5,113.0,1335.25,1258.0,9.6499998569489,76.5,0.9183544805201217,78.54586,0.9865417,2004-11-28 18:00:00
6313,3.5,1278.5,12.572578807441328,1069.25,542.0,627.75,117.0,1417.75,1356.0,9.8750002384186,76.300001144409,0.9295758876291788,80.24587,1.004897,2004-11-28 19:00:00
6314,4.5,1382.0,16.53670720053285,1196.0,605.0,572.5,127.0,1543.0,1468.25,10.375,74.625,0.93941113533802,77.81407,1.0085407,2004-11-28 20:00:00
6315,4.1,1292.0,13.039874732903334,1085.0,577.0,619.75,132.0,1438.25,1390.25,10.274999856949,75.14999961853,0.9398577771771953,79.40138,1.0033878,2004-11-28 21:00:00
6316,3.3,1249.5,12.119817295667167,1053.75,491.0,634.25,121.0,1406.75,1347.5,10.350000143051,75.35000038147,0.9469897115161031,77.24962,0.9932318,2004-11-28 22:00:00
6317,3.1,1260.25,11.425719882766227,1029.5,492.0,638.5,122.0,1378.25,1354.75,10.5,75.375001907349,0.9566291902770698,76.512596,0.98076886,2004-11-28 23:00:00
6318,3.0,1202.75,10.285388069339872,988.25,412.0,657.75,113.0,1350.0,1314.5,10.200000047684,78.400001525879,0.9757066586919454,77.85945,0.9958637,2004-11-29 00:00:00
6319,2.3,1145.75,8.00770000240378,899.5,283.0,718.25,99.0,1280.25,1183.25,9.9250001907349,80.499998092651,0.9839647506449752,77.67067,0.98094046,2004-11-29 01:00:00
6320,2.3,1129.5,8.074610745890912,902.25,280.0,715.25,86.0,1289.0,1116.75,9.7750000953674,81.425001144409,0.9855299613327847,80.52776,1.004261,2004-11-29 02:00:00
6321,1.7,1032.0,4.872897842883733,757.0,280.0,837.0,86.0,1181.5,1000.75,9.4749999046326,81.675001144409,0.9692691137264136,80.503136,0.9519924,2004-11-29 03:00:00
6322,1.5,993.25,4.159859302225085,719.5,156.0,890.75,66.0,1143.0,924.75,8.9000000953674,83.024997711182,0.9486644106662488,79.64167,0.92088383,2004-11-29 04:00:00
6323,1.3,986.75,4.917202113783631,759.25,166.0,856.25,67.0,1162.0,940.0,8.8499999046326,83.674999237061,0.9529403369627107,79.26622,0.92471,2004-11-29 05:00:00
6324,1.4,1017.5,5.738409861607065,799.5,225.0,820.5,78.0,1185.25,956.25,8.7499997615814,84.199998855591,0.952605477580025,80.09127,0.90684104,2004-11-29 06:00:00
6325,2.0,1129.0,9.817124758804077,970.75,325.0,707.0,90.0,1315.25,1064.0,8.7249999046326,83.699998855591,0.9453853686183452,79.76012,0.9699354,2004-11-29 07:00:00
6326,4.2,1439.5,20.553560815590874,1311.75,760.0,536.5,120.0,1656.75,1515.25,9.625,80.825000762939,0.9686828921129226,78.369156,0.9553901,2004-11-29 08:00:00
6327,5.9,1608.5,29.538183335980193,1540.0,948.0,486.0,139.0,1961.0,1802.75,11.275000095367,75.27499961853,1.0047917437532332,74.9522,1.0182153,2004-11-29 09:00:00
6328,6.3,1573.25,28.299541031454783,1510.5,1044.0,531.25,172.0,1916.25,1926.75,13.75,68.475001335144,1.0718445182976997,69.18349,1.0811529,2004-11-29 10:00:00
6329,6.6,1705.25,30.487339197770343,1562.25,1172.0,473.0,232.0,1987.5,2196.75,14.900000095367,64.89999961853,1.0929024518567836,65.07904,1.074478,2004-11-29 11:00:00
6330,5.0,1551.25,22.97056849706705,1376.75,1000.0,563.75,168.0,1734.25,2037.75,15.275000095367,63.200000762939,1.0898031317604644,63.201523,1.0830139,2004-11-29 12:00:00
